,first_down,first_down_pass,first_down_penalty,first_down_rush,fumbles_lost,g,pass_att,pass_cmp,pass_cmp_pct,pass_int,pass_td,pass_yds,penalty,penalty_yds,points,ranker,rush_att,rush_td,rush_yds,rush_yds_per_att,school_name,tot_plays,tot_yds,tot_yds_per_play,turnovers,year
32,23.2,11.8,0.7,8.7,1.0,13,38.5,25.5,66.2,0.4,2.5,316.4,4.1,38.9,34.4,33,32.8,1.6,144.1,4.4,Mississippi State,71.3,460.5,6.5,1.4,2015
33,22.5,11.0,1.5,9.9,0.8,13,29.5,18.5,62.5,0.8,1.9,258.5,5.2,45.5,34.2,34,37.0,2.2,208.3,5.6,Notre Dame,66.5,466.8,7.0,1.5,2015
34,23.3,12.3,1.3,9.7,1.5,13,38.5,25.6,66.6,0.8,2.4,310.8,4.8,42.7,34.0,35,38.8,1.8,151.5,3.9,Middle Tennessee State,77.2,462.3,6.0,2.2,2015
35,25.0,10.7,2.5,11.8,0.5,13,33.0,17.8,54.1,1.2,2.0,251.5,6.7,70.0,34.0,36,47.9,1.9,228.2,4.8,West Virginia,80.9,479.7,5.9,1.7,2015
36,22.0,11.3,1.4,9.3,0.4,14,33.1,22.1,66.7,0.5,2.1,269.7,7.4,68.6,33.9,37,37.6,1.9,168.2,4.5,USC,70.7,437.9,6.2,0.9,2015
37,21.5,4.6,1.1,14.2,0.8,14,12.1,6.2,51.2,0.9,1.1,131.9,3.8,38.3,33.8,38,58.4,3.2,319.4,5.5,Air Force,70.5,451.4,6.4,1.6,2015
38,28.5,16.7,2.1,9.7,0.8,13,42.1,26.2,62.3,1.7,2.2,359.9,8.0,72.9,33.8,39,39.4,1.9,177.9,4.5,Cincinnati,81.5,537.8,6.6,2.5,2015
39,21.1,11.6,1.8,6.4,0.6,13,38.8,23.2,59.9,0.9,2.0,296.5,6.5,57.7,33.7,40,31.8,2.2,128.3,4.0,Brigham Young,70.5,424.8,6.0,1.5,2015
40,20.3,7.3,1.5,11.5,0.5,13,23.0,13.6,59.2,0.7,2.0,194.3,6.1,54.9,33.6,41,45.7,2.2,247.3,5.4,South Florida,68.7,441.6,6.4,1.2,2015
41,21.5,10.1,1.2,10.2,0.5,13,31.8,18.9,59.6,0.5,1.5,210.8,5.5,52.8,33.2,42,41.5,2.8,202.5,4.9,North Carolina State,73.3,413.3,5.6,1.0,2015
42,20.5,6.8,1.6,10.8,0.3,12,23.2,12.4,53.6,0.5,1.1,180.4,8.0,64.5,32.8,43,42.1,2.9,256.8,6.1,LSU,65.3,437.3,6.7,0.8,2015
43,22.8,12.3,1.7,8.8,0.5,13,35.2,19.7,55.9,1.6,2.1,266.9,7.2,63.8,32.8,44,38.2,1.8,180.0,4.7,Nebraska,73.4,446.9,6.1,2.1,2015
44,23.1,12.6,1.3,9.2,0.5,13,39.2,23.1,58.8,1.0,1.8,288.9,8.3,70.3,32.2,45,35.4,2.0,176.8,5.0,UCLA,74.6,465.8,6.2,1.5,2015
45,18.6,6.1,1.8,10.7,0.6,14,17.9,10.1,56.2,0.2,1.2,142.0,6.4,58.1,32.1,46,48.3,2.3,233.3,4.8,San Diego State,66.2,375.3,5.7,0.9,2015
46,20.6,10.8,1.5,8.2,0.5,13,32.2,20.3,63.0,0.7,1.7,255.8,6.8,54.0,31.7,47,32.7,2.1,168.2,5.1,Florida State,64.9,424.0,6.5,1.2,2015
47,23.8,12.0,2.6,9.2,0.8,13,39.2,22.6,57.8,0.8,1.4,246.4,5.5,47.8,31.5,48,40.3,1.9,193.0,4.8,Duke,79.5,439.4,5.5,1.6,2015
48,25.4,18.1,1.5,5.8,1.0,13,56.8,38.5,67.8,0.9,3.2,389.2,5.3,40.0,31.5,49,22.6,0.6,80.5,3.6,Washington State,79.4,469.6,5.9,1.9,2015
49,20.4,11.5,1.5,7.4,0.5,13,31.9,19.8,62.2,0.8,1.6,237.7,6.7,59.8,31.4,50,37.8,2.1,158.2,4.2,Michigan,69.7,395.9,5.7,1.2,2015
50,21.6,11.1,1.9,8.6,0.8,13,36.2,21.2,58.6,1.0,1.9,231.7,7.0,66.2,31.3,51,38.1,1.5,168.7,4.4,Marshall,74.3,400.4,5.4,1.8,2015
51,20.3,8.9,1.0,10.4,1.2,14,28.9,17.1,59.4,0.7,1.6,208.4,5.8,52.0,31.1,52,45.9,2.2,190.1,4.1,Northern Illinois,74.8,398.6,5.3,1.9,2015
52,20.1,9.5,1.5,9.1,0.5,13,30.3,17.2,56.6,1.1,1.8,225.8,7.4,62.8,31.0,53,41.9,1.5,159.3,3.8,Virginia Tech,72.2,385.2,5.3,1.6,2015
53,20.3,8.8,1.9,9.6,0.8,14,26.4,16.2,61.5,0.4,1.2,204.4,5.2,48.8,30.9,54,40.6,2.5,181.7,4.5,Iowa,66.9,386.1,5.8,1.1,2015
54,20.2,7.8,1.9,10.5,0.8,13,27.1,17.2,63.6,0.8,1.2,179.8,5.5,53.3,30.6,55,43.9,1.8,183.2,4.2,Utah,71.0,363.0,5.1,1.6,2015
55,20.1,10.8,1.0,8.3,0.8,13,30.5,18.8,61.9,0.8,1.3,239.2,5.5,50.1,30.6,56,36.7,2.1,163.8,4.5,Washington,67.2,403.1,6.0,1.7,2015
56,23.0,12.2,2.4,8.4,0.7,12,39.4,24.8,62.8,1.3,1.4,281.3,4.5,43.7,30.3,57,38.2,1.9,147.2,3.9,Idaho,77.6,428.4,5.5,1.9,2015
57,18.5,7.6,1.9,8.9,0.5,13,26.5,12.5,47.0,1.0,1.1,176.0,5.1,38.5,29.9,58,40.8,2.2,157.0,3.9,Kansas State,67.3,333.0,4.9,1.5,2015
58,18.1,4.2,0.8,11.7,0.5,13,17.6,9.0,51.1,1.1,0.5,134.4,6.8,64.2,29.9,59,49.0,3.2,254.5,5.2,New Mexico,66.6,388.9,5.8,1.6,2015
59,21.4,11.6,1.5,8.3,0.4,14,31.4,17.4,55.5,0.6,1.9,234.2,5.4,42.9,29.8,60,39.4,1.7,151.4,3.8,Michigan State,70.8,385.6,5.4,1.0,2015
60,19.4,9.7,2.3,7.4,0.8,14,31.3,17.8,56.8,0.6,1.4,216.9,5.8,55.2,29.8,61,37.0,1.8,149.8,4.0,Temple,68.3,366.7,5.4,1.4,2015
61,23.2,10.8,1.8,10.6,0.9,13,30.1,17.8,59.3,1.2,1.8,228.0,7.5,71.3,29.6,62,41.2,1.5,197.8,4.8,Colorado State,71.2,425.8,6.0,2.1,2015
62,19.4,5.3,1.4,12.8,1.2,12,16.0,6.8,42.2,0.8,1.2,121.3,3.2,27.4,29.3,63,48.6,2.5,256.7,5.3,Georgia Tech,64.6,378.0,5.9,2.0,2015
63,19.4,9.1,1.9,8.4,1.1,13,31.0,17.6,56.8,0.8,1.6,205.2,6.4,58.9,29.0,64,37.0,1.7,165.1,4.5,Utah State,68.0,370.2,5.4,1.8,2015
64,20.9,10.5,1.6,8.8,0.9,13,31.5,17.5,55.5,1.2,1.6,245.1,7.5,62.6,28.7,65,37.8,1.8,171.0,4.5,Louisville,69.2,416.1,6.0,2.1,2015
65,20.1,9.1,1.7,9.3,0.6,12,37.6,19.9,53.0,1.2,2.2,252.3,6.3,65.3,28.6,66,37.1,1.3,181.8,4.9,New Mexico State,74.7,434.2,5.8,1.8,2015
66,21.3,9.7,2.0,9.6,0.3,12,30.4,16.3,53.7,1.1,1.8,211.4,4.8,44.8,28.6,67,41.7,1.6,193.3,4.6,UNLV,72.1,404.7,5.6,1.4,2015
67,19.5,8.9,1.1,9.5,0.5,13,26.4,16.3,61.8,0.7,1.6,190.6,5.0,40.8,28.2,68,39.2,1.5,186.8,4.8,Pitt,65.5,377.5,5.8,1.2,2015
68,21.8,10.1,1.2,9.5,0.4,13,30.1,20.3,67.5,0.9,1.6,221.7,4.4,35.7,27.9,69,40.8,1.8,182.9,4.5,San Jose State,70.9,404.6,5.7,1.3,2015
69,18.8,11.1,1.5,6.3,0.7,12,34.8,20.8,59.7,0.9,1.8,240.6,6.7,57.6,27.9,70,31.8,1.2,119.3,3.7,Troy,66.6,359.9,5.4,1.6,2015
70,19.2,11.7,1.4,6.1,0.3,13,34.5,20.6,59.7,0.7,1.4,277.1,9.3,84.2,27.8,71,32.6,1.5,119.9,3.7,Miami (FL),67.2,397.0,5.9,1.0,2015
71,20.5,9.1,2.3,9.1,1.4,12,30.5,16.8,55.2,0.7,1.6,218.0,5.3,50.2,27.8,72,41.9,1.9,164.8,3.9,SMU,72.4,382.8,5.3,2.1,2015
72,22.5,11.1,2.0,9.5,0.7,13,37.1,21.0,56.6,1.2,1.9,258.5,6.4,54.8,27.8,73,38.8,0.9,169.1,4.4,Texas A&M,75.9,427.5,5.6,1.8,2015
73,19.8,7.5,0.8,11.5,0.4,13,23.5,13.8,58.5,0.9,0.8,173.6,4.8,46.4,27.5,74,45.1,2.2,196.3,4.4,Auburn,68.6,369.9,5.4,1.3,2015
74,21.8,10.2,2.2,9.5,0.3,13,31.2,18.5,59.5,1.0,1.3,232.8,7.0,72.2,27.5,75,42.0,1.6,180.9,4.3,Ohio,73.2,413.7,5.7,1.3,2015
75,21.7,13.2,1.3,7.2,0.6,12,39.4,26.8,67.9,1.0,1.8,280.8,7.4,71.5,27.4,76,33.8,1.6,134.8,4.0,East Carolina,73.2,415.7,5.7,1.6,2015
76,17.1,6.6,2.3,8.3,0.8,12,25.6,13.8,53.7,0.8,1.6,156.9,5.3,48.1,27.3,77,37.0,1.3,163.2,4.4,Syracuse,62.6,320.1,5.1,1.5,2015
77,19.7,9.3,1.1,9.3,0.5,12,28.0,16.8,60.1,1.0,1.6,207.1,6.6,52.0,27.1,78,39.2,1.4,169.9,4.3,Rutgers,67.2,377.0,5.6,1.5,2015
78,20.1,13.0,1.7,5.4,0.8,13,38.2,23.7,62.1,0.9,2.2,335.9,7.1,65.4,26.9,79,31.3,1.2,96.9,3.1,Georgia State,69.5,432.8,6.2,1.8,2015
79,21.3,10.3,1.5,9.5,0.8,12,35.9,20.8,57.8,1.0,1.3,229.3,6.1,55.9,26.9,80,39.2,1.8,189.0,4.8,Texas State,75.1,418.3,5.6,1.8,2015
80,21.2,12.1,1.8,7.3,0.4,13,32.2,19.4,60.1,1.0,1.1,228.3,5.8,53.0,26.8,81,39.4,2.1,150.3,3.8,Wisconsin,71.6,378.6,5.3,1.4,2015
81,20.5,11.8,1.5,7.2,0.3,12,37.9,23.6,62.2,1.3,1.3,249.5,7.0,64.0,26.7,82,35.4,1.4,137.3,3.9,Buffalo,73.3,386.8,5.3,1.7,2015
82,20.6,9.0,1.9,9.7,0.7,12,32.3,18.8,58.4,1.0,1.1,208.5,7.1,71.1,26.4,83,37.5,2.1,171.9,4.6,Louisiana,69.8,380.4,5.5,1.7,2015
83,16.8,5.8,0.8,10.3,0.7,12,21.0,11.6,55.2,0.5,0.8,145.9,6.4,59.1,26.4,84,44.1,2.3,224.8,5.1,Texas,65.1,370.8,5.7,1.2,2015
84,18.5,8.8,0.8,8.8,0.7,13,25.2,15.3,60.9,0.6,1.1,185.1,5.2,45.5,26.3,85,37.2,1.7,190.4,5.1,Georgia,62.4,375.5,6.0,1.3,2015
85,19.7,8.1,1.3,10.3,0.4,13,25.5,14.3,56.2,0.5,1.2,164.5,5.2,46.8,26.2,86,42.8,1.8,210.6,4.9,Nevada,68.2,375.1,5.5,0.9,2015
86,22.8,10.8,1.8,10.3,1.1,12,31.1,17.7,56.8,0.8,1.7,224.3,7.0,62.7,26.1,87,44.3,1.8,178.1,4.0,Rice,75.4,402.3,5.3,1.8,2015
87,21.1,13.5,1.4,6.2,0.4,13,38.1,25.1,65.9,0.8,1.9,300.8,6.2,53.7,25.8,88,32.3,1.2,100.1,3.1,Central Michigan,70.4,400.8,5.7,1.2,2015
88,20.3,11.6,1.8,6.9,0.5,12,34.4,21.0,61.0,1.5,1.8,238.3,7.6,63.8,25.8,89,35.3,1.1,144.8,4.1,Virginia,69.8,383.0,5.5,2.0,2015
89,18.9,10.0,1.8,7.1,0.6,12,36.7,22.9,62.5,0.7,1.8,237.8,5.8,49.5,25.5,90,32.1,1.3,109.9,3.4,Florida International,68.8,347.8,5.1,1.3,2015
90,20.2,10.3,1.3,8.5,0.9,12,33.9,20.6,60.7,1.2,1.5,219.3,6.8,58.4,25.4,91,35.3,1.7,161.6,4.6,Eastern Michigan,69.2,380.8,5.5,2.1,2015
91,19.8,10.6,2.1,7.1,0.8,12,42.0,24.2,57.5,1.3,1.5,237.3,5.4,53.9,25.1,92,34.8,1.8,131.3,3.8,Purdue,76.8,368.6,4.8,2.2,2015
92,21.4,9.8,1.6,10.0,1.0,12,34.3,19.8,57.7,1.0,1.5,226.3,4.9,40.8,25.0,93,41.5,1.5,182.0,4.4,Iowa State,75.8,408.3,5.4,2.0,2015
93,18.1,8.1,1.6,8.4,0.8,12,29.3,15.3,52.3,1.3,1.3,199.5,6.8,57.8,25.0,94,40.1,1.5,160.8,4.0,South Alabama,69.4,360.3,5.2,2.1,2015
94,18.5,8.6,1.6,8.3,0.5,12,33.1,18.2,54.9,1.3,0.8,209.3,5.8,56.3,24.7,95,34.9,1.8,162.7,4.7,Kentucky,68.0,372.0,5.5,1.8,2015
95,18.1,8.0,1.3,8.8,0.6,12,32.3,15.3,47.2,2.4,1.3,174.3,7.0,61.8,24.7,96,36.8,1.7,200.7,5.5,Maryland,69.1,375.0,5.4,3.0,2015
96,22.4,11.1,1.6,9.7,0.7,13,35.8,21.9,61.3,0.9,1.0,239.3,6.2,55.7,24.6,97,41.8,1.8,157.5,3.8,Colorado,77.5,396.8,5.1,1.6,2015
97,19.2,10.3,1.3,7.6,0.8,12,36.1,19.6,54.3,0.8,1.7,219.5,4.1,36.4,24.3,98,33.4,1.3,151.8,4.5,Old Dominion,69.5,371.3,5.3,1.6,2015
98,19.7,8.9,2.0,8.8,0.5,13,28.5,14.2,49.7,0.9,1.4,192.9,7.6,65.7,23.9,99,41.2,1.5,165.2,4.0,Akron,69.7,358.2,5.1,1.4,2015
99,16.7,9.2,0.6,6.9,0.5,14,28.9,16.3,56.4,0.7,1.4,206.9,6.5,52.6,23.2,100,36.4,1.4,128.0,3.5,Florida,65.3,334.9,5.1,1.2,2015
100,16.5,8.1,2.0,6.4,0.9,13,31.1,16.5,53.2,0.5,1.5,214.5,5.2,41.6,23.2,101,32.6,1.2,133.9,4.1,Penn State,63.7,348.4,5.5,1.4,2015
101,20.8,10.2,2.0,8.6,0.5,12,38.3,21.9,57.3,0.8,1.4,218.3,3.7,35.4,23.1,102,36.4,1.3,153.3,4.2,Ball State,74.7,371.6,5.0,1.3,2015
102,20.4,11.8,1.8,6.9,0.8,12,43.3,23.8,54.9,0.7,1.3,243.4,5.5,49.1,22.7,103,32.3,1.1,129.3,4.0,Illinois,75.6,372.7,4.9,1.4,2015
103,20.3,9.5,1.6,9.3,1.0,12,29.9,17.5,58.5,0.9,1.4,194.0,7.0,66.1,22.6,104,42.6,1.3,168.1,3.9,UTSA,72.5,362.1,5.0,1.9,2015
104,20.7,9.3,1.8,9.5,1.1,12,32.7,17.1,52.3,1.0,1.0,212.6,6.3,57.2,22.5,105,41.4,1.3,162.8,3.9,Florida Atlantic,74.1,375.3,5.1,2.1,2015
105,17.6,10.2,1.2,6.2,0.8,13,32.8,19.3,58.8,0.8,1.2,214.8,5.6,45.5,22.5,106,34.3,1.3,144.1,4.2,Minnesota,67.2,358.9,5.3,1.7,2015
106,17.3,8.1,1.7,7.5,0.5,12,33.6,16.8,50.1,1.3,1.7,178.3,4.9,39.3,22.3,107,35.3,1.2,136.8,3.9,Fresno State,68.8,315.2,4.6,1.8,2015
107,21.3,11.8,2.7,6.9,0.5,12,41.3,23.4,56.8,1.1,1.5,257.5,7.4,63.9,22.2,108,32.7,1.3,142.3,4.4,Massachusetts,73.9,399.8,5.4,1.6,2015
108,16.3,3.0,1.1,12.2,1.1,12,9.0,4.1,45.4,0.8,0.8,94.0,4.0,39.5,22.1,109,51.3,2.0,244.3,4.8,Army,60.3,338.3,5.6,1.8,2015
109,18.0,8.9,1.0,8.1,0.3,12,29.3,15.9,54.4,1.0,1.4,207.5,5.0,39.0,21.9,110,35.3,0.9,154.7,4.4,South Carolina,64.5,362.2,5.6,1.3,2015
110,16.6,9.8,1.8,5.0,0.8,13,36.7,19.7,53.7,1.5,1.9,207.9,7.3,58.0,21.0,111,32.7,0.5,102.9,3.1,Louisiana-Monroe,69.4,310.8,4.5,2.3,2015
111,17.6,8.7,1.6,7.3,1.1,12,32.0,17.8,55.5,0.8,1.5,195.1,4.8,42.9,20.7,112,37.3,0.7,147.9,4.0,UTEP,69.3,343.0,4.9,1.9,2015
112,16.3,9.3,1.3,5.7,0.4,12,33.6,17.1,50.9,0.8,1.5,201.3,5.8,53.4,19.7,113,33.1,0.9,115.8,3.5,Tulane,66.7,317.0,4.8,1.3,2015
113,17.8,7.8,1.4,8.6,0.5,13,27.1,13.4,49.4,1.0,0.6,138.5,4.5,39.7,19.5,114,46.2,1.2,188.5,4.1,Northwestern,73.2,327.1,4.5,1.5,2015
114,17.6,7.4,1.8,8.3,0.4,12,28.6,13.4,46.9,0.9,0.8,159.1,6.3,58.7,19.0,115,37.2,1.3,177.3,4.8,Oregon State,65.8,336.4,5.1,1.3,2015
115,20.1,7.9,1.9,10.3,0.8,12,25.7,15.3,59.4,0.9,1.7,186.3,6.3,56.8,19.0,116,39.8,1.0,174.4,4.4,Wyoming,65.5,360.7,5.5,1.8,2015
116,16.7,8.8,1.7,6.3,1.0,12,31.2,14.8,47.3,1.6,1.5,211.0,7.4,64.3,17.9,117,35.7,0.6,129.7,3.6,Miami (OH),66.8,340.7,5.1,2.6,2015
117,16.5,8.7,1.9,5.9,1.0,13,32.5,15.5,47.9,1.6,0.9,192.4,8.2,69.0,17.6,118,32.6,1.2,123.9,3.8,Hawaii,65.1,316.3,4.9,2.6,2015
118,19.5,8.0,1.3,10.3,0.9,12,31.3,16.3,52.3,1.9,1.0,173.5,5.3,54.9,17.5,119,46.9,0.8,163.6,3.5,Charlotte,78.2,337.1,4.3,2.8,2015
119,18.9,10.3,2.5,6.2,0.5,12,34.8,19.7,56.6,1.5,1.1,228.3,5.1,46.9,17.4,120,34.8,1.0,105.7,3.0,Wake Forest,69.5,333.9,4.8,2.0,2015
120,14.5,4.9,1.6,8.0,0.9,12,20.7,9.2,44.4,0.8,0.7,110.9,6.5,57.4,17.2,121,41.9,1.4,164.7,3.9,Boston College,62.6,275.6,4.4,1.7,2015
121,16.5,8.1,1.5,6.9,0.5,13,26.3,15.5,58.8,0.8,0.8,185.5,5.7,45.8,17.2,122,36.7,1.1,124.8,3.4,Connecticut,63.0,310.3,4.9,1.2,2015
122,17.7,9.3,0.9,5.5,0.8,12,37.7,20.3,53.8,1.2,0.9,218.6,5.8,55.3,15.3,123,37.0,0.8,112.9,3.1,Kansas,74.7,331.5,4.4,2.0,2015
123,18.7,6.9,1.3,10.4,1.2,12,33.9,15.8,46.7,0.9,1.0,161.4,6.2,56.7,15.2,124,36.3,0.6,158.7,4.4,North Texas,70.3,320.1,4.6,2.1,2015
124,17.6,7.8,1.5,8.3,0.8,12,31.3,16.0,51.1,1.3,0.9,171.8,6.1,47.8,15.2,125,41.3,0.8,155.3,3.8,Vanderbilt,72.7,327.2,4.5,2.1,2015
125,15.8,9.2,1.7,4.9,0.8,12,35.4,17.6,49.6,1.9,1.1,187.5,5.3,45.8,13.9,126,29.6,0.3,80.9,2.7,UCF,65.0,268.4,4.1,2.8,2015
126,15.1,7.1,1.7,6.3,0.4,12,31.1,15.5,49.9,1.0,0.8,165.5,5.3,43.1,13.6,127,33.1,0.4,115.4,3.5,Missouri,64.2,280.9,4.4,1.4,2015
127,14.1,5.9,1.3,8.6,0.9,12,28.6,14.6,51.0,0.8,0.8,138.1,7.8,72.7,13.1,128,37.3,0.5,135.3,3.6,Kent State,65.8,273.3,4.2,1.8,2015
0,24.6,13.1,1.5,9.9,0.8,14,33.6,21.8,64.8,0.6,3.0,336.8,6.6,66.7,45.5,1,34.8,2.5,186.4,5.4,Western Kentucky,68.4,523.1,7.6,1.4,2016
1,25.6,15.0,2.1,8.5,0.6,14,38.8,25.9,66.7,0.6,3.1,363.4,5.1,48.2,44.3,2,29.6,2.1,151.6,5.1,Louisiana Tech,68.4,514.9,7.5,1.2,2016
2,25.3,13.5,1.3,10.5,0.7,13,29.5,20.8,70.6,0.6,3.3,318.0,5.1,52.2,43.9,3,44.0,2.3,236.8,5.4,Oklahoma,73.5,554.8,7.5,1.3,2016
3,23.1,9.3,1.2,12.6,0.7,13,27.5,17.3,62.8,0.6,2.0,226.2,6.4,58.7,43.8,4,43.6,3.6,285.8,6.6,South Florida,71.2,512.0,7.2,1.3,2016
4,29.9,19.8,2.5,7.7,0.5,12,54.4,35.7,65.5,0.9,3.9,463.0,7.8,62.0,43.7,5,32.4,1.8,103.6,3.2,Texas Tech,86.8,566.6,6.5,1.4,2016
5,25.0,11.5,1.8,11.7,1.7,13,33.5,19.1,56.9,0.8,2.5,290.5,7.8,70.7,42.5,6,40.4,2.8,242.2,6.0,Louisville,73.9,532.7,7.2,2.5,2016
6,28.7,12.7,2.0,14.0,0.7,13,34.5,20.5,59.5,0.9,2.5,265.3,6.0,52.6,42.5,7,51.2,2.5,262.4,5.1,Tulsa,85.8,527.7,6.2,1.6,2016
7,22.6,11.0,1.4,10.1,0.4,14,29.1,18.1,62.3,0.6,3.4,258.8,5.2,44.9,41.8,8,37.8,1.7,198.1,5.2,Washington,66.9,456.9,6.8,1.1,2016
8,25.2,10.6,1.2,13.4,0.3,14,27.0,18.8,69.6,0.3,2.4,252.4,4.9,46.2,41.6,9,45.3,2.6,228.9,5.1,Western Michigan,72.3,481.2,6.7,0.6,2016
9,20.5,8.8,1.8,9.8,0.7,13,24.9,14.5,58.3,0.7,2.2,221.7,5.7,49.8,40.9,10,41.7,2.8,225.1,5.4,Pitt,66.6,446.8,6.7,1.4,2016
10,21.8,9.2,1.5,11.0,0.4,13,28.5,17.5,61.6,0.5,1.5,212.0,4.8,45.6,40.3,11,43.9,3.2,213.3,4.9,Michigan,72.4,425.3,5.9,0.9,2016
11,24.8,14.1,2.0,8.8,0.5,13,42.8,26.8,62.8,1.2,3.0,325.8,6.0,56.2,39.7,12,32.0,2.0,192.2,6.0,Middle Tennessee State,74.8,518.1,6.9,1.6,2016
12,24.0,8.9,1.5,13.5,0.4,13,31.5,19.6,62.3,0.5,2.0,213.9,6.3,50.6,39.4,13,44.8,2.5,245.2,5.5,Ohio State,76.3,459.2,6.0,0.9,2016
13,26.9,15.7,2.3,8.9,0.7,15,41.9,28.1,67.1,1.1,3.0,333.9,6.3,57.7,39.2,14,39.3,2.0,170.3,4.3,Clemson,81.3,504.3,6.2,1.9,2016
14,21.0,8.1,0.8,12.1,0.7,15,27.8,17.7,63.5,0.6,1.7,210.3,5.7,44.0,38.8,15,42.6,2.2,245.0,5.8,Alabama,70.4,455.3,6.5,1.3,2016
15,23.3,13.4,2.1,7.8,0.8,13,36.7,23.3,63.5,0.8,2.6,304.4,6.3,59.3,38.8,16,37.3,1.8,160.0,4.3,Memphis,74.0,464.4,6.3,1.6,2016
16,23.7,13.4,1.4,8.9,0.8,13,35.8,22.7,63.4,0.3,2.2,323.9,5.3,49.5,38.6,17,37.8,2.5,171.0,4.5,Oklahoma State,73.5,494.9,6.7,1.1,2016
17,26.2,17.3,2.4,6.5,0.4,13,51.1,35.9,70.3,0.9,3.1,362.5,7.9,68.9,38.2,18,27.7,1.8,121.2,4.4,Washington State,78.8,483.7,6.1,1.3,2016
18,24.2,12.9,1.9,9.4,0.4,13,32.5,22.4,68.8,0.7,3.5,322.8,7.0,61.2,38.0,19,39.4,1.3,195.0,5.0,Toledo,71.9,517.8,7.2,1.1,2016
19,20.9,4.6,1.1,15.1,0.6,14,11.3,6.6,58.9,0.5,0.6,128.1,2.8,24.4,37.9,20,52.8,4.4,311.1,5.9,Navy,64.1,439.2,6.9,1.1,2016
20,20.4,9.6,2.1,8.7,0.9,14,27.9,16.1,57.8,0.6,2.1,260.7,4.8,44.1,37.6,21,38.3,2.4,174.9,4.6,Penn State,66.2,435.6,6.6,1.4,2016
21,27.9,16.4,2.9,8.6,0.3,12,51.8,31.9,61.7,1.0,3.1,358.8,7.4,75.8,37.1,22,34.5,1.3,154.3,4.5,California,86.3,513.2,5.9,1.3,2016
22,20.8,4.6,0.8,15.4,0.6,13,13.8,7.4,53.6,0.5,0.8,106.8,6.3,56.7,36.7,23,52.9,3.6,350.0,6.6,New Mexico,66.7,456.8,6.9,1.1,2016
23,21.5,10.5,1.4,9.7,1.1,13,29.2,18.3,62.8,0.9,2.2,238.5,6.2,56.5,36.4,24,39.8,2.4,205.2,5.2,Tennessee,68.9,443.7,6.4,2.0,2016
24,22.2,10.1,1.7,10.4,0.6,14,27.0,15.0,55.6,1.1,2.1,229.1,4.7,43.9,35.9,25,44.6,2.2,207.0,4.6,Wyoming,71.6,436.1,6.1,1.7,2016
25,24.2,13.7,1.2,9.3,0.8,13,40.2,27.1,67.3,1.2,1.8,296.3,4.5,42.6,35.8,26,43.2,2.2,147.1,3.4,Houston,83.4,443.4,5.3,1.9,2016
26,23.3,11.2,2.0,10.2,0.8,12,33.3,21.4,64.4,0.5,2.3,265.3,8.3,75.8,35.4,27,41.1,2.4,226.4,5.5,Oregon,74.3,491.7,6.6,1.3,2016
27,22.5,10.0,1.4,11.1,0.6,13,27.7,16.7,60.3,0.5,2.2,244.5,6.0,53.8,35.3,28,41.5,2.3,218.0,5.2,Colorado State,69.2,462.5,6.7,1.2,2016
28,23.2,4.3,1.2,17.7,0.7,13,11.5,5.2,45.3,0.6,1.1,134.8,5.2,51.2,35.2,29,63.2,3.0,318.2,5.0,Air Force,74.8,452.9,6.1,1.3,2016
29,19.9,6.7,1.4,11.8,0.6,14,18.3,11.1,60.5,0.4,1.4,144.5,7.0,60.2,35.2,30,45.4,2.4,262.9,5.8,San Diego State,63.6,407.4,6.4,1.1,2016
30,24.7,11.0,2.2,11.5,0.9,13,32.4,18.8,58.0,0.6,1.8,264.1,7.7,72.9,35.1,31,39.8,2.5,202.3,5.1,Florida State,72.2,466.4,6.5,1.5,2016
31,21.0,10.2,2.2,8.7,0.3,13,28.8,16.9,58.8,0.5,2.4,234.0,5.1,44.0,35.1,32,38.5,2.1,196.8,5.1,Old Dominion,67.2,430.8,6.4,0.8,2016
32,23.6,12.3,1.7,9.6,1.3,14,32.1,19.9,62.1,0.6,2.2,261.9,5.1,47.6,35.0,33,45.4,1.9,183.9,4.1,Virginia Tech,77.4,445.7,5.8,1.9,2016
33,21.6,10.9,1.2,9.5,0.9,13,36.1,19.6,54.4,0.7,1.9,255.2,6.2,52.7,34.8,34,37.2,2.2,211.8,5.7,Texas A&M,73.3,467.0,6.4,1.6,2016
34,25.3,10.8,1.1,13.4,0.9,13,36.9,20.7,56.0,1.2,2.5,280.9,9.9,82.2,34.6,35,48.3,1.9,241.8,5.0,Baylor,85.2,522.7,6.1,2.1,2016
35,24.8,12.6,1.8,10.4,0.7,13,35.6,23.4,65.7,0.8,2.5,276.4,7.6,67.2,34.4,36,38.6,1.4,201.1,5.2,USC,74.2,477.5,6.4,1.5,2016
36,20.1,11.4,1.4,7.3,0.2,13,32.8,20.2,61.7,0.5,2.1,274.2,7.3,67.4,34.3,37,33.5,1.8,151.8,4.5,Miami (FL),66.2,425.9,6.4,0.8,2016
37,23.1,12.8,1.4,8.8,0.8,13,31.2,19.5,62.3,0.6,2.2,298.3,4.3,37.8,33.8,38,37.9,2.2,174.5,4.6,Boise State,69.2,472.8,6.8,1.4,2016
